,time_elapsed,rt,subject,concept_group,filename,evalAttrUncs,img_id
84,1348724.0,31080.599999904636,t0utx7r6nd74ksf,tail shape,108.White_necked_Raven/White_Necked_Raven_0019_797377.jpg,"[{'label': 'Fan-shaped tail', 'x': 0, 'y': 96}, {'label': 'Pointed tail', 'x': 1, 'y': 13}, {'label': 'Squared tail', 'x': 2, 'y': 19}]",6307
86,1357639.0,8911.699999809265,t0utx7r6nd74ksf,crown color,108.White_necked_Raven/White_Necked_Raven_0019_797377.jpg,"[{'label': 'Black', 'x': 0, 'y': 97}]",6307
88,1365356.0,7712.099999904633,t0utx7r6nd74ksf,back color,108.White_necked_Raven/White_Necked_Raven_0019_797377.jpg,"[{'label': 'Black', 'x': 0, 'y': 97}]",6307
90,1372989.0,7628.699999809265,t0utx7r6nd74ksf,underparts color,108.White_necked_Raven/White_Necked_Raven_0019_797377.jpg,"[{'label': 'Black', 'x': 0, 'y': 99}]",6307
92,1382606.0,9612.700000286102,t0utx7r6nd74ksf,eye color,108.White_necked_Raven/White_Necked_Raven_0019_797377.jpg,"[{'label': 'Black', 'x': 0, 'y': 99}]",6307
94,1401022.0,18411.900000095367,t0utx7r6nd74ksf,wing shape,108.White_necked_Raven/White_Necked_Raven_0019_797377.jpg,"[{'label': 'Broad-wings', 'x': 0, 'y': 90}, {'label': 'Pointed-wings', 'x': 1, 'y': 31}]",6307
96,1411439.0,10412.900000095367,t0utx7r6nd74ksf,primary color,108.White_necked_Raven/White_Necked_Raven_0019_797377.jpg,"[{'label': 'Black', 'x': 0, 'y': 99}]",6307
98,1423155.0,11712.10000038147,t0utx7r6nd74ksf,wing pattern,108.White_necked_Raven/White_Necked_Raven_0019_797377.jpg,"[{'label': 'Solid', 'x': 0, 'y': 99}]",6307
100,1441856.0,18696.30000019073,t0utx7r6nd74ksf,bill color,108.White_necked_Raven/White_Necked_Raven_0019_797377.jpg,"[{'label': 'Black', 'x': 0, 'y': 98}, {'label': 'White', 'x': 1, 'y': 5}]",6307
102,1451572.0,9712.699999809263,t0utx7r6nd74ksf,belly pattern,108.White_necked_Raven/White_Necked_Raven_0019_797377.jpg,"[{'label': 'Solid', 'x': 0, 'y': 98}]",6307
104,1463589.0,12013.39999961853,t0utx7r6nd74ksf,head pattern,108.White_necked_Raven/White_Necked_Raven_0019_797377.jpg,"[{'label': 'Plain', 'x': 0, 'y': 98}]",6307
106,1493289.0,29696.60000038147,t0utx7r6nd74ksf,bill shape,108.White_necked_Raven/White_Necked_Raven_0019_797377.jpg,"[{'label': 'Cone', 'x': 0, 'y': 93}, {'label': 'Curved (up or down)', 'x': 1, 'y': 12}]",6307
108,1502806.0,9512.299999713898,t0utx7r6nd74ksf,upper tail color,108.White_necked_Raven/White_Necked_Raven_0019_797377.jpg,"[{'label': 'Black', 'x': 0, 'y': 99}]",6307
110,1512921.0,10112.099999904633,t0utx7r6nd74ksf,back pattern,108.White_necked_Raven/White_Necked_Raven_0019_797377.jpg,"[{'label': 'Solid', 'x': 0, 'y': 99}]",6307
112,1525538.0,12613.199999809263,t0utx7r6nd74ksf,tail pattern,108.White_necked_Raven/White_Necked_Raven_0019_797377.jpg,"[{'label': 'Solid', 'x': 0, 'y': 99}]",6307
114,1603090.0,77548.60000038147,t0utx7r6nd74ksf,bill length,108.White_necked_Raven/White_Necked_Raven_0019_797377.jpg,"[{'label': 'About the same as head', 'x': 0, 'y': 91}, {'label': 'Shorter than head', 'x': 1, 'y': 28}]",6307
116,1611357.0,8262.5,t0utx7r6nd74ksf,forehead color,108.White_necked_Raven/White_Necked_Raven_0019_797377.jpg,"[{'label': 'Black', 'x': 0, 'y': 96}]",6307
6,284709.0,42835.30000001192,qxjqmoorcpq7zk4,underparts color,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Brown', 'x': 0, 'y': 90}, {'label': 'White', 'x': 1, 'y': 81}]",1199
8,321916.0,37204.5,qxjqmoorcpq7zk4,belly pattern,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 100}, {'label': 'Striped', 'x': 1, 'y': 30}]",1199
10,361674.0,39754.0,qxjqmoorcpq7zk4,crown color,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Brown', 'x': 0, 'y': 59}, {'label': 'Grey', 'x': 1, 'y': 70}, {'label': 'White', 'x': 2, 'y': 60}]",1199
12,394516.0,32839.5,qxjqmoorcpq7zk4,shape,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Owl-like', 'x': 0, 'y': 100}]",1199
14,418635.0,24115.59999999404,qxjqmoorcpq7zk4,nape color,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Brown', 'x': 0, 'y': 80}, {'label': 'White', 'x': 1, 'y': 29}]",1199
16,446811.0,28172.5,qxjqmoorcpq7zk4,upper tail color,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Brown', 'x': 0, 'y': 90}, {'label': 'White', 'x': 1, 'y': 40}]",1199
18,467195.0,20380.10000002384,qxjqmoorcpq7zk4,belly color,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Brown', 'x': 0, 'y': 80}, {'label': 'White', 'x': 1, 'y': 90}]",1199
20,501587.0,34389.0,qxjqmoorcpq7zk4,tail pattern,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Solid', 'x': 0, 'y': 20}, {'label': 'Spotted', 'x': 1, 'y': 21}]",1199
22,528779.0,27187.80000001192,qxjqmoorcpq7zk4,wing color,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Brown', 'x': 0, 'y': 90}, {'label': 'Grey', 'x': 1, 'y': 11}, {'label': 'White', 'x': 2, 'y': 61}]",1199
24,545092.0,16308.09999999404,qxjqmoorcpq7zk4,bill length,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Shorter than head', 'x': 0, 'y': 100}]",1199
26,571147.0,26052.69999998808,qxjqmoorcpq7zk4,breast pattern,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 81}, {'label': 'Spotted', 'x': 1, 'y': 29}, {'label': 'Striped', 'x': 2, 'y': 81}]",1199
28,598355.0,27205.0,qxjqmoorcpq7zk4,breast color,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Brown', 'x': 0, 'y': 100}, {'label': 'Grey', 'x': 1, 'y': 10}, {'label': 'White', 'x': 2, 'y': 31}]",1199
30,640211.0,41852.69999998808,qxjqmoorcpq7zk4,head pattern,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Crested', 'x': 0, 'y': 80}]",1199
32,663804.0,23589.0,qxjqmoorcpq7zk4,back color,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Brown', 'x': 0, 'y': 100}, {'label': 'Grey', 'x': 1, 'y': 11}, {'label': 'White', 'x': 2, 'y': 60}]",1199
34,677516.0,13708.29999998212,qxjqmoorcpq7zk4,bill color,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Black', 'x': 0, 'y': 50}, {'label': 'Brown', 'x': 1, 'y': 50}]",1199
36,703946.0,26426.59999999404,qxjqmoorcpq7zk4,back pattern,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 100}]",1199
38,736331.0,32383.09999999404,qxjqmoorcpq7zk4,size,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Medium (9 - 16 in)', 'x': 0, 'y': 80}, {'label': 'Large (16 - 32 in)', 'x': 1, 'y': 20}]",1199
40,752635.0,16300.59999999404,qxjqmoorcpq7zk4,under tail color,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Brown', 'x': 0, 'y': 99}, {'label': 'White', 'x': 1, 'y': 24}]",1199
42,765732.0,13092.90000000596,qxjqmoorcpq7zk4,wing shape,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Rounded-wings', 'x': 0, 'y': 100}]",1199
44,789013.0,23277.5,qxjqmoorcpq7zk4,primary color,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Brown', 'x': 0, 'y': 100}]",1199
46,802787.0,13770.40000000596,qxjqmoorcpq7zk4,bill shape,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Hooked', 'x': 0, 'y': 100}]",1199
48,821940.0,19148.10000002384,qxjqmoorcpq7zk4,leg color,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Black', 'x': 0, 'y': 91}, {'label': 'Brown', 'x': 1, 'y': 11}]",1199
50,847653.0,25709.09999999404,qxjqmoorcpq7zk4,upperparts color,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Brown', 'x': 0, 'y': 92}, {'label': 'White', 'x': 1, 'y': 80}]",1199
52,858522.0,10866.0,qxjqmoorcpq7zk4,wing pattern,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 0}]",1199
54,880531.0,22004.89999997616,qxjqmoorcpq7zk4,eye color,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Black', 'x': 0, 'y': 93}]",1199
56,895834.0,15300.0,qxjqmoorcpq7zk4,tail shape,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Squared tail', 'x': 0, 'y': 81}]",1199
58,910483.0,14645.40000000596,qxjqmoorcpq7zk4,forehead color,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Brown', 'x': 0, 'y': 100}, {'label': 'White', 'x': 1, 'y': 91}]",1199
60,930324.0,19836.89999997616,qxjqmoorcpq7zk4,throat color,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,"[{'label': 'Brown', 'x': 0, 'y': 100}, {'label': 'White', 'x': 1, 'y': 91}]",1199
62,949788.0,19460.09999999404,qxjqmoorcpq7zk4,upper tail color,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'White', 'x': 0, 'y': 100}]",3548
64,969100.0,19307.80000001192,qxjqmoorcpq7zk4,underparts color,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'White', 'x': 0, 'y': 100}]",3548
66,983372.0,14268.40000000596,qxjqmoorcpq7zk4,under tail color,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'White', 'x': 0, 'y': 100}]",3548
68,1003258.0,19883.59999999404,qxjqmoorcpq7zk4,back pattern,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'Solid', 'x': 0, 'y': 90}]",3548
70,1014323.0,11061.59999999404,qxjqmoorcpq7zk4,belly pattern,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'Solid', 'x': 0, 'y': 100}]",3548
72,1024963.0,10636.5,qxjqmoorcpq7zk4,throat color,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'White', 'x': 0, 'y': 100}]",3548
74,1036053.0,11086.09999999404,qxjqmoorcpq7zk4,breast color,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'White', 'x': 0, 'y': 100}]",3548
76,1047932.0,11875.59999999404,qxjqmoorcpq7zk4,shape,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'Gull-like', 'x': 0, 'y': 100}]",3548
78,1066924.0,18988.59999999404,qxjqmoorcpq7zk4,tail shape,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'Fan-shaped tail', 'x': 0, 'y': 90}, {'label': 'Rounded tail', 'x': 1, 'y': 90}]",3548
80,1081694.0,14765.09999999404,qxjqmoorcpq7zk4,upperparts color,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'White', 'x': 0, 'y': 99}]",3548
82,1102627.0,20930.20000001788,qxjqmoorcpq7zk4,bill shape,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'Hooked seabird', 'x': 0, 'y': 100}]",3548
84,1119875.0,17245.09999999404,qxjqmoorcpq7zk4,size,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'Medium (9 - 16 in)', 'x': 0, 'y': 81}, {'label': 'Large (16 - 32 in)', 'x': 1, 'y': 70}]",3548
86,1139491.0,19613.30000001192,qxjqmoorcpq7zk4,wing pattern,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 90}]",3548
88,1154907.0,15412.40000000596,qxjqmoorcpq7zk4,bill color,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'Orange', 'x': 0, 'y': 100}]",3548
90,1164379.0,9468.80000001192,qxjqmoorcpq7zk4,eye color,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",3548
92,1178083.0,13700.399999976158,qxjqmoorcpq7zk4,nape color,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'White', 'x': 0, 'y': 100}]",3548
94,1188444.0,10357.0,qxjqmoorcpq7zk4,belly color,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'White', 'x': 0, 'y': 100}]",3548
96,1218324.0,29877.0,qxjqmoorcpq7zk4,wing shape,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'Long-wings', 'x': 0, 'y': 61}, {'label': 'Pointed-wings', 'x': 1, 'y': 90}, {'label': 'Tapered-wings', 'x': 2, 'y': 90}]",3548
98,1227771.0,9443.09999999404,qxjqmoorcpq7zk4,primary color,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'White', 'x': 0, 'y': 100}]",3548
100,1240107.0,12332.5,qxjqmoorcpq7zk4,bill length,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'About the same as head', 'x': 0, 'y': 100}]",3548
102,1253236.0,13125.5,qxjqmoorcpq7zk4,crown color,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'White', 'x': 0, 'y': 100}]",3548
104,1262171.0,8932.0,qxjqmoorcpq7zk4,tail pattern,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'Solid', 'x': 0, 'y': 100}]",3548
106,1272716.0,10541.19999998808,qxjqmoorcpq7zk4,forehead color,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'White', 'x': 0, 'y': 100}]",3548
108,1282034.0,9315.69999998808,qxjqmoorcpq7zk4,breast pattern,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'Solid', 'x': 0, 'y': 100}]",3548
110,1306883.0,24845.80000001192,qxjqmoorcpq7zk4,head pattern,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'Plain', 'x': 0, 'y': 100}]",3548
112,1326021.0,19132.80000001192,qxjqmoorcpq7zk4,back color,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'White', 'x': 0, 'y': 60}]",3548
114,1338404.0,12379.30000001192,qxjqmoorcpq7zk4,leg color,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'Orange', 'x': 0, 'y': 100}]",3548
116,1359091.0,20683.0,qxjqmoorcpq7zk4,wing color,062.Herring_Gull/Herring_Gull_0037_48655.jpg,"[{'label': 'Black', 'x': 0, 'y': 90}, {'label': 'Grey', 'x': 1, 'y': 100}, {'label': 'White', 'x': 2, 'y': 60}]",3548
6,290402.0,36873.90000003576,6s62x3nc3nug7s8,eye color,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Yellow', 'x': 0, 'y': 100}]",546
8,309592.0,19174.69999998808,6s62x3nc3nug7s8,back color,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",546
10,319185.0,9581.0,6s62x3nc3nug7s8,wing color,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",546
12,329445.0,10246.900000035765,6s62x3nc3nug7s8,leg color,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",546
14,346410.0,16952.400000035763,6s62x3nc3nug7s8,underparts color,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",546
16,356966.0,10542.5,6s62x3nc3nug7s8,breast color,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",546
18,370811.0,13833.100000023842,6s62x3nc3nug7s8,throat color,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",546
20,387496.0,16669.900000035763,6s62x3nc3nug7s8,primary color,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",546
22,440721.0,53213.0,6s62x3nc3nug7s8,shape,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Sandpiper-like', 'x': 0, 'y': 50}, {'label': 'Swallow-like', 'x': 1, 'y': 50}]",546
24,454786.0,14051.099999964235,6s62x3nc3nug7s8,belly pattern,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Solid', 'x': 0, 'y': 100}]",546
26,501744.0,46946.30000001192,6s62x3nc3nug7s8,wing shape,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Pointed-wings', 'x': 0, 'y': 50}, {'label': 'Tapered-wings', 'x': 1, 'y': 50}]",546
28,520897.0,19138.89999997616,6s62x3nc3nug7s8,crown color,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",546
30,546294.0,25385.29999995232,6s62x3nc3nug7s8,bill shape,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Curved (up or down)', 'x': 0, 'y': 82}]",546
32,556093.0,9788.100000023842,6s62x3nc3nug7s8,nape color,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",546
34,571442.0,15335.80000001192,6s62x3nc3nug7s8,wing pattern,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Solid', 'x': 0, 'y': 100}]",546
36,585219.0,13764.69999998808,6s62x3nc3nug7s8,forehead color,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",546
38,596824.0,11591.69999998808,6s62x3nc3nug7s8,under tail color,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",546
40,649848.0,53014.70000004768,6s62x3nc3nug7s8,size,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Small (5 - 9 in)', 'x': 0, 'y': 10}, {'label': 'Medium (9 - 16 in)', 'x': 1, 'y': 62}, {'label': 'Large (16 - 32 in)', 'x': 2, 'y': 32}]",546
42,670777.0,20919.80000001192,6s62x3nc3nug7s8,bill length,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'About the same as head', 'x': 0, 'y': 50}, {'label': 'Shorter than head', 'x': 1, 'y': 50}]",546
44,681539.0,10750.30000001192,6s62x3nc3nug7s8,upper tail color,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",546
46,701541.0,19991.80000001192,6s62x3nc3nug7s8,head pattern,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Plain', 'x': 0, 'y': 100}]",546
48,713564.0,12010.5,6s62x3nc3nug7s8,upperparts color,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",546
50,732638.0,19064.200000047684,6s62x3nc3nug7s8,tail shape,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Rounded tail', 'x': 0, 'y': 50}, {'label': 'Squared tail', 'x': 1, 'y': 50}]",546
52,743389.0,10739.700000047684,6s62x3nc3nug7s8,back pattern,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Solid', 'x': 0, 'y': 100}]",546
54,783841.0,40439.89999997616,6s62x3nc3nug7s8,bill color,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Black', 'x': 0, 'y': 50}, {'label': 'Brown', 'x': 1, 'y': 50}, {'label': 'Yellow', 'x': 2, 'y': 50}]",546
56,795323.0,11473.5,6s62x3nc3nug7s8,belly color,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",546
58,808913.0,13577.899999976158,6s62x3nc3nug7s8,tail pattern,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Solid', 'x': 0, 'y': 100}]",546
60,830951.0,22025.59999996424,6s62x3nc3nug7s8,breast pattern,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,"[{'label': 'Solid', 'x': 0, 'y': 91}, {'label': 'Spotted', 'x': 1, 'y': 6}]",546
62,850294.0,19331.0,6s62x3nc3nug7s8,belly pattern,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 50}, {'label': 'Spotted', 'x': 1, 'y': 50}, {'label': 'Striped', 'x': 2, 'y': 50}]",2957
64,874282.0,23975.5,6s62x3nc3nug7s8,head pattern,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'Striped', 'x': 0, 'y': 86}]",2957
66,889626.0,15330.900000035765,6s62x3nc3nug7s8,tail shape,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'Fan-shaped tail', 'x': 0, 'y': 50}, {'label': 'Rounded tail', 'x': 1, 'y': 50}]",2957
68,933662.0,44022.80000001192,6s62x3nc3nug7s8,throat color,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'Brown', 'x': 0, 'y': 7}, {'label': 'Grey', 'x': 1, 'y': 75}, {'label': 'White', 'x': 2, 'y': 90}]",2957
70,944308.0,10634.100000023842,6s62x3nc3nug7s8,shape,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'Duck-like', 'x': 0, 'y': 100}]",2957
72,960102.0,15780.100000023842,6s62x3nc3nug7s8,back color,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'Black', 'x': 0, 'y': 98}]",2957
74,972512.0,12397.30000001192,6s62x3nc3nug7s8,wing pattern,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 50}, {'label': 'Spotted', 'x': 1, 'y': 50}, {'label': 'Striped', 'x': 2, 'y': 50}]",2957
76,990661.0,18136.80000001192,6s62x3nc3nug7s8,eye color,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'Black', 'x': 0, 'y': 98}]",2957
78,1008731.0,18057.10000002384,6s62x3nc3nug7s8,forehead color,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'Black', 'x': 0, 'y': 97}, {'label': 'Brown', 'x': 1, 'y': 50}]",2957
80,1030021.0,21276.89999997616,6s62x3nc3nug7s8,primary color,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'Black', 'x': 0, 'y': 70}, {'label': 'Brown', 'x': 1, 'y': 90}, {'label': 'White', 'x': 2, 'y': 50}]",2957
82,1043315.0,13281.30000001192,6s62x3nc3nug7s8,nape color,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'Brown', 'x': 0, 'y': 94}]",2957
84,1063779.0,20447.89999997616,6s62x3nc3nug7s8,breast color,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'Black', 'x': 0, 'y': 82}, {'label': 'Brown', 'x': 1, 'y': 82}]",2957
86,1082845.0,19054.09999996424,6s62x3nc3nug7s8,back pattern,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'Solid', 'x': 0, 'y': 100}]",2957
88,1150299.0,67443.89999997616,6s62x3nc3nug7s8,size,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'Medium (9 - 16 in)', 'x': 0, 'y': 89}, {'label': 'Large (16 - 32 in)', 'x': 1, 'y': 50}]",2957
90,1161978.0,11666.19999998808,6s62x3nc3nug7s8,bill length,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'Shorter than head', 'x': 0, 'y': 100}]",2957
92,1177136.0,15146.30000001192,6s62x3nc3nug7s8,bill shape,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'All-purpose', 'x': 0, 'y': 50}]",2957
94,1190838.0,13687.899999976158,6s62x3nc3nug7s8,wing color,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'Black', 'x': 0, 'y': 50}, {'label': 'Brown', 'x': 1, 'y': 50}, {'label': 'White', 'x': 2, 'y': 50}]",2957
96,1204751.0,13900.69999998808,6s62x3nc3nug7s8,wing shape,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'Pointed-wings', 'x': 0, 'y': 50}, {'label': 'Rounded-wings', 'x': 1, 'y': 50}, {'label': 'Tapered-wings', 'x': 2, 'y': 50}]",2957
98,1225992.0,21229.59999996424,6s62x3nc3nug7s8,upperparts color,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'Black', 'x': 0, 'y': 24}, {'label': 'Brown', 'x': 1, 'y': 50}, {'label': 'Grey', 'x': 2, 'y': 25}, {'label': 'White', 'x': 3, 'y': 50}]",2957
100,1237712.0,11706.30000001192,6s62x3nc3nug7s8,under tail color,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'White', 'x': 0, 'y': 88}]",2957
102,1251435.0,13711.19999998808,6s62x3nc3nug7s8,crown color,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'Black', 'x': 0, 'y': 95}, {'label': 'Brown', 'x': 1, 'y': 81}]",2957
104,1266487.0,15042.400000035765,6s62x3nc3nug7s8,tail pattern,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 46}]",2957
106,1293950.0,27448.80000001192,6s62x3nc3nug7s8,belly color,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,"[{'label': 'Black', 'x': 0, 'y': 28}, {'label': 'Brown', 'x': 1, 'y': 69}, {'label': 'Grey', 'x': 2, 'y': 27}, {'label': 'White', 'x': 3, 'y': 78}]",2957
